user id,start day,end day,days,is_churner,
6900999,2020-12-22,2020-12-22,0,1,
1691603,2020-12-22,2020-12-22,0,1,
33908456,2020-12-08,2020-12-22,14,1,
8905380,2020-06-30,2020-12-22,175,1,
3169297,2020-11-03,2020-12-22,49,1,
9074114,2020-11-10,2020-12-22,42,1,
8266796,2020-12-15,2020-12-22,7,1,
8573886,2020-12-15,2020-12-22,7,1,
3441278,2020-12-22,2020-12-22,0,1,
76108199,2020-12-22,2020-12-22,0,1,
14982356,2020-12-22,2020-12-22,0,1,
59407700,2020-12-22,2020-12-22,0,1,
53017475,2020-12-22,2020-12-22,0,1,
8068268,2020-12-22,2020-12-22,0,1,
37813116,2020-12-22,2020-12-22,0,1,
22855488,2020-12-22,2020-12-22,0,1,
376925,2020-12-22,2020-12-22,0,1,
25905445,2020-12-22,2020-12-22,0,1,
37461023,2020-12-22,2020-12-22,0,1,
1208791,2020-01-21,2020-12-29,343,1,
156329,2020-11-10,2020-12-29,49,1,
57339,2020-12-29,2020-12-29,0,1,
7805426,2020-12-29,2020-12-29,0,1,
6327712,2020-12-29,2020-12-29,0,1,
16231057,2020-12-29,2020-12-29,0,1,
51054901,2020-12-29,2020-12-29,0,1,
10164165,2021-01-05,2021-01-05,0,1,
51711739,2020-12-15,2021-01-05,21,1,
984304,2021-01-05,2021-01-05,0,1,
1580714,2020-12-29,2021-01-05,7,1,
28597674,2021-01-05,2021-01-05,0,1,
706754,2021-01-05,2021-01-05,0,1,
8371004,2021-01-05,2021-01-05,0,1,
10107120,2021-01-05,2021-01-05,0,1,
4068157,2021-01-05,2021-01-05,0,1,
5888932,2021-01-12,2021-01-12,0,1,
1576438,2021-01-12,2021-01-12,0,1,
12011058,2020-12-22,2021-01-12,21,1,
5998549,2020-05-19,2021-01-12,238,1,
30610298,2021-01-12,2021-01-12,0,1,
1926457,2020-10-13,2021-01-12,91,1,
689777,2020-10-20,2021-01-12,84,1,
34426707,2020-12-08,2021-01-12,35,1,
1437091,2020-12-15,2021-01-12,28,1,
75629364,2020-12-22,2021-01-12,21,1,
14126898,2020-12-29,2021-01-12,14,1,
464378,2021-01-05,2021-01-12,7,1,
48808570,2021-01-12,2021-01-12,0,1,
32536686,2021-01-12,2021-01-12,0,1,
5716583,2021-01-12,2021-01-12,0,1,
2840348,2021-01-12,2021-01-12,0,1,
54814569,2021-01-12,2021-01-12,0,1,
1608629,2021-01-12,2021-01-12,0,1,
51288667,2021-01-12,2021-01-12,0,1,
12931077,2021-01-12,2021-01-12,0,1,
12703659,2021-01-12,2021-01-12,0,1,
441170,2021-01-12,2021-01-12,0,1,
6700046,2021-01-12,2021-01-12,0,1,
26687805,2021-01-12,2021-01-12,0,1,
58712524,2019-12-17,2021-01-19,399,1,
1010943,2021-01-19,2021-01-19,0,1,
16889847,2021-01-12,2021-01-19,7,1,
44194839,2020-10-06,2021-01-19,105,1,
13310865,2020-11-24,2021-01-19,56,1,
1506457,2020-12-22,2021-01-19,28,1,
5571947,2021-01-12,2021-01-19,7,1,
655636,2021-01-12,2021-01-19,7,1,
19466114,2021-01-19,2021-01-19,0,1,
9561483,2021-01-19,2021-01-19,0,1,
1517580,2021-01-19,2021-01-19,0,1,
5088017,2021-01-19,2021-01-19,0,1,
40532020,2021-01-19,2021-01-19,0,1,
25623173,2021-01-19,2021-01-19,0,1,
6465972,2021-01-19,2021-01-19,0,1,
33168698,2021-01-19,2021-01-19,0,1,
1572627,2021-01-19,2021-01-19,0,1,
59179272,2021-01-19,2021-01-19,0,1,
1775421,2021-01-19,2021-01-19,0,1,
93248,2021-01-26,2021-01-26,0,1,
7310004,2021-01-12,2021-01-26,14,1,
12247702,2021-01-19,2021-01-26,7,1,
229735,2021-01-19,2021-01-26,7,1,
24930080,2021-01-19,2021-01-26,7,1,
36468276,2021-01-26,2021-01-26,0,1,
19207553,2021-01-26,2021-01-26,0,1,
5642141,2021-01-26,2021-01-26,0,1,
18013205,2021-01-26,2021-01-26,0,1,
1481663,2021-01-26,2021-01-26,0,1,
1276957,2021-01-26,2021-01-26,0,1,
595774,2020-11-24,2021-02-02,70,1,
13970565,2021-02-02,2021-02-02,0,1,
59838884,2021-02-02,2021-02-02,0,1,
26490000,2020-04-07,2021-02-02,301,1,
62301809,2020-09-01,2021-02-02,154,1,
814322,2020-10-27,2021-02-02,98,1,
20483530,2020-12-29,2021-02-02,35,1,
4831126,2021-01-05,2021-02-02,28,1,
29226763,2021-01-19,2021-02-02,14,1,
9256667,2021-01-26,2021-02-02,7,1,
12123019,2021-01-26,2021-02-02,7,1,
29263056,2021-01-26,2021-02-02,7,1,
5241920,2021-02-02,2021-02-02,0,1,
4233055,2021-02-02,2021-02-02,0,1,
13401842,2021-02-02,2021-02-02,0,1,
19886728,2021-02-02,2021-02-02,0,1,
40369687,2021-02-02,2021-02-02,0,1,
72084047,2021-02-02,2021-02-02,0,1,
9009221,2021-02-02,2021-02-02,0,1,
26038819,2021-02-02,2021-02-02,0,1,
11990035,2021-02-02,2021-02-02,0,1,
31767137,2021-02-02,2021-02-02,0,1,
28572201,2021-02-02,2021-02-02,0,1,
5582151,2020-12-15,2021-02-09,56,1,
54710007,2021-02-09,2021-02-09,0,1,
44871988,2020-10-27,2021-02-09,105,1,
70544002,2020-10-06,2021-02-09,126,1,
14967659,2020-12-08,2021-02-09,63,1,
2138022,2021-01-05,2021-02-09,35,1,
4030626,2021-01-05,2021-02-09,35,1,
31883449,2021-01-12,2021-02-09,28,1,
6862933,2021-02-09,2021-02-09,0,1,
7501517,2021-02-09,2021-02-09,0,1,
23058806,2021-02-09,2021-02-09,0,1,
18250940,2021-02-09,2021-02-09,0,1,
23191816,2021-02-09,2021-02-09,0,1,
77675066,2021-02-09,2021-02-09,0,1,
38904278,2021-02-09,2021-02-09,0,1,
6346601,2021-02-09,2021-02-09,0,1,
25884873,2021-02-09,2021-02-09,0,1,
54881218,2021-02-09,2021-02-09,0,1,
25951,2021-02-09,2021-02-09,0,1,
14957706,2021-02-16,2021-02-16,0,1,
5241979,2021-01-26,2021-02-16,21,1,
6807872,2021-02-09,2021-02-16,7,1,
27312313,2021-02-16,2021-02-16,0,1,
76783350,2021-02-16,2021-02-16,0,1,
974130,2021-02-16,2021-02-16,0,1,
43800663,2021-02-16,2021-02-16,0,1,
24413479,2021-02-16,2021-02-16,0,1,
5731043,2021-02-16,2021-02-16,0,1,
8739446,2021-02-16,2021-02-16,0,1,
27275844,2021-02-16,2021-02-16,0,1,
3188305,2021-02-23,2021-02-23,0,1,
13670774,2021-02-23,2021-02-23,0,1,
1447507,2021-02-23,2021-02-23,0,1,
1200058,2021-02-02,2021-02-23,21,1,
30264061,2021-02-23,2021-02-23,0,1,
21954664,2020-03-31,2021-02-23,329,1,
7504908,2020-12-29,2021-02-23,56,1,
582622,2020-10-27,2021-02-23,119,1,
20207966,2021-02-16,2021-02-23,7,1,
1008577,2021-02-23,2021-02-23,0,1,
44450703,2021-02-23,2021-02-23,0,1,
40804906,2021-02-23,2021-02-23,0,1,
799346,2021-02-23,2021-02-23,0,1,
641005,2021-02-23,2021-02-23,0,1,
25816207,2021-02-23,2021-02-23,0,1,
73351648,2021-02-23,2021-02-23,0,1,
55293845,2021-02-23,2021-02-23,0,1,
50238412,2021-02-23,2021-02-23,0,1,
72504807,2021-02-23,2021-02-23,0,1,
6273835,2021-02-23,2021-02-23,0,1,
1605878,2021-02-23,2021-02-23,0,1,
6055037,2020-10-20,2021-03-02,133,1,
417406,2021-03-02,2021-03-02,0,1,
12284951,2021-03-02,2021-03-02,0,1,
7837283,2021-02-16,2021-03-02,14,1,
12618737,2021-03-02,2021-03-02,0,1,
39234739,2021-03-02,2021-03-02,0,1,
1145473,2021-03-02,2021-03-02,0,1,
14828908,2021-03-02,2021-03-02,0,1,
35892383,2021-03-02,2021-03-02,0,1,
1942939,2021-03-02,2021-03-02,0,1,
19838344,2021-03-02,2021-03-02,0,1,
5459654,2020-12-22,2021-03-09,77,1,
6751943,2021-01-12,2021-03-09,56,1,
9089427,2021-01-26,2021-03-09,42,1,
123560,2021-02-23,2021-03-09,14,1,
7506647,2021-02-23,2021-03-09,14,1,
79992710,2021-03-09,2021-03-09,0,1,
61584832,2021-03-09,2021-03-09,0,1,
6586069,2021-03-09,2021-03-09,0,1,
38598844,2021-03-09,2021-03-09,0,1,
670302,2021-03-09,2021-03-09,0,1,
8550270,2021-03-09,2021-03-09,0,1,
8184729,2021-03-09,2021-03-09,0,1,
2397373,2021-03-09,2021-03-09,0,1,
36278157,2021-03-09,2021-03-09,0,1,
62701145,2021-03-09,2021-03-09,0,1,
6035284,2020-08-04,2021-03-16,224,1,
3056077,2020-12-29,2021-03-16,77,1,
8772750,2020-12-08,2021-03-16,98,1,
7947032,2021-02-09,2021-03-16,35,1,
20182980,2021-03-16,2021-03-16,0,1,
37492867,2021-03-16,2021-03-16,0,1,
37988229,2021-03-16,2021-03-16,0,1,
77627088,2021-03-16,2021-03-16,0,1,
21037644,2021-03-16,2021-03-16,0,1,
47789026,2021-03-16,2021-03-16,0,1,
38705255,2021-03-23,2021-03-23,0,1,
3887295,2021-01-05,2021-03-23,77,1,
10153090,2021-01-26,2021-03-23,56,1,
5100735,2021-03-02,2021-03-23,21,1,
22236370,2021-03-02,2021-03-23,21,1,
72210563,2021-03-16,2021-03-23,7,1,
29107519,2021-03-16,2021-03-23,7,1,
25731185,2021-03-16,2021-03-23,7,1,
2679561,2021-03-23,2021-03-23,0,1,
9497784,2021-03-23,2021-03-23,0,1,
62021868,2021-03-23,2021-03-23,0,1,
80864777,2021-03-23,2021-03-23,0,1,
8783294,2021-03-23,2021-03-23,0,1,
405346,2020-07-07,2021-03-30,266,1,
3837196,2021-03-30,2021-03-30,0,1,
2577963,2020-10-06,2021-03-30,175,1,
75452261,2020-12-08,2021-03-30,112,1,
68928670,2020-12-15,2021-03-30,105,1,
64650227,2020-12-15,2021-03-30,105,1,
10538777,2021-01-19,2021-03-30,70,1,
7207345,2021-03-23,2021-03-30,7,1,
42818593,2021-03-30,2021-03-30,0,1,
80395338,2021-03-30,2021-03-30,0,1,
7659560,2021-03-30,2021-03-30,0,1,
5071876,2021-03-30,2021-03-30,0,1,
3041156,2021-03-30,2021-03-30,0,1,
6080286,2021-03-30,2021-03-30,0,1,
24471678,2021-03-30,2021-03-30,0,1,
829644,2021-04-06,2021-04-06,0,1,
36706320,2021-04-06,2021-04-06,0,1,
19634923,2021-04-06,2021-04-06,0,1,
3518318,2021-04-06,2021-04-06,0,1,
75458630,2021-03-02,2021-04-06,35,1,
15603354,2021-03-16,2021-04-06,21,1,
1729202,2021-03-23,2021-04-06,14,1,
3543138,2021-03-30,2021-04-06,7,1,
62379039,2021-04-06,2021-04-06,0,1,
1410927,2021-04-06,2021-04-06,0,1,
79543964,2021-04-06,2021-04-06,0,1,
6317143,2021-04-06,2021-04-06,0,1,
6492552,2021-04-06,2021-04-06,0,1,
21968716,2021-04-06,2021-04-06,0,1,
32899185,2021-04-06,2021-04-06,0,1,
5865387,2021-04-06,2021-04-06,0,1,
27090100,2021-04-06,2021-04-06,0,1,
62705130,2021-04-06,2021-04-06,0,1,
19685758,2021-04-06,2021-04-06,0,1,
51963012,2021-04-06,2021-04-06,0,1,
23654732,2021-03-16,2021-04-13,28,1,
30342,2021-04-13,2021-04-13,0,1,
34411681,2021-02-09,2021-04-13,63,1,
244059,2021-04-13,2021-04-13,0,1,
51693147,2020-11-24,2021-04-13,140,1,
41203448,2021-04-13,2021-04-13,0,1,
1110151,2021-02-23,2021-04-13,49,1,
78946860,2021-03-09,2021-04-13,35,1,
2077346,2021-03-30,2021-04-13,14,1,
9060786,2021-04-06,2021-04-13,7,1,
80279913,2021-04-06,2021-04-13,7,1,
75456107,2021-04-13,2021-04-13,0,1,
3637251,2021-04-13,2021-04-13,0,1,
639361,2021-04-13,2021-04-13,0,1,
33415520,2021-04-13,2021-04-13,0,1,
22996003,2021-04-13,2021-04-13,0,1,
46762578,2021-04-13,2021-04-13,0,1,
75437006,2021-04-13,2021-04-13,0,1,
72018835,2021-04-13,2021-04-13,0,1,
229382,2021-03-16,2021-04-20,35,1,
7122670,2021-01-12,2021-04-20,98,1,
1218788,2021-03-23,2021-04-20,28,1,
6992972,2021-04-13,2021-04-20,7,1,
13351115,2021-04-20,2021-04-20,0,1,
2260120,2021-04-20,2021-04-20,0,1,
7777727,2021-04-20,2021-04-20,0,1,
2729283,2021-04-20,2021-04-20,0,1,
17175136,2021-04-20,2021-04-20,0,1,
7820298,2021-04-20,2021-04-20,0,1,
55557876,2021-04-20,2021-04-20,0,1,
15626255,2021-04-20,2021-04-20,0,1,
22944748,2021-04-20,2021-04-20,0,1,
61438563,2020-03-10,2021-04-27,413,1,
14976422,2021-04-27,2021-04-27,0,1,
57339,2021-04-27,2021-04-27,0,1,
66029828,2021-03-02,2021-04-27,56,1,
14940119,2021-03-16,2021-04-27,42,1,
4050694,2021-04-20,2021-04-27,7,1,
54699234,2021-04-20,2021-04-27,7,1,
46293514,2021-04-27,2021-04-27,0,1,
2866864,2021-04-27,2021-04-27,0,1,
22140633,2021-04-27,2021-04-27,0,1,
37346936,2021-04-27,2021-04-27,0,1,
15326100,2021-04-27,2021-04-27,0,1,
1316517,2021-04-27,2021-04-27,0,1,
50925660,2021-04-27,2021-04-27,0,1,
1937561,2021-04-27,2021-04-27,0,1,
54357496,2021-04-27,2021-04-27,0,1,
24847765,2021-04-27,2021-04-27,0,1,
26236081,2021-04-27,2021-04-27,0,1,
13295249,2021-04-27,2021-04-27,0,1,
31962564,2020-09-15,2021-05-04,231,1,
29107077,2021-04-27,2021-05-04,7,1,
2697643,2021-02-09,2021-05-04,84,1,
7288735,2021-02-16,2021-05-04,77,1,
4078815,2021-03-09,2021-05-04,56,1,
8271182,2021-04-13,2021-05-04,21,1,
12710698,2021-04-27,2021-05-04,7,1,
9293843,2021-04-27,2021-05-04,7,1,
71288410,2021-05-04,2021-05-04,0,1,
82079672,2021-05-04,2021-05-04,0,1,
5069644,2021-05-04,2021-05-04,0,1,
83321157,2021-05-04,2021-05-04,0,1,
40928263,2021-05-04,2021-05-04,0,1,
36989207,2021-05-04,2021-05-04,0,1,
82978546,2021-05-04,2021-05-04,0,1,
12612918,2021-05-04,2021-05-04,0,1,
4667864,2021-05-04,2021-05-04,0,1,
188960,2021-05-04,2021-05-04,0,1,
1446829,2021-05-11,2021-05-11,0,1,
23346350,2021-02-16,2021-05-11,84,1,
36511035,2020-12-22,2021-05-11,140,1,
12632505,2021-01-12,2021-05-11,119,1,
2840348,2021-05-11,2021-05-11,0,1,
852344,2021-03-23,2021-05-11,49,1,
35857011,2021-05-04,2021-05-11,7,1,
78471277,2021-05-04,2021-05-11,7,1,
15841903,2021-05-04,2021-05-11,7,1,
1686301,2021-05-11,2021-05-11,0,1,
296876,2021-05-11,2021-05-11,0,1,
58616764,2021-05-11,2021-05-11,0,1,
2616433,2021-05-11,2021-05-11,0,1,
55856745,2021-05-11,2021-05-11,0,1,
8929027,2021-05-11,2021-05-11,0,1,
9572985,2021-05-11,2021-05-11,0,1,
46871273,2021-05-11,2021-05-11,0,1,
5262321,2021-05-11,2021-05-11,0,1,
35885318,2021-05-11,2021-05-11,0,1,
53402895,2021-05-11,2021-05-11,0,1,
8545525,2021-05-11,2021-05-11,0,1,
64768672,2021-05-11,2021-05-11,0,1,
822522,2021-05-18,2021-05-18,0,1,
41974238,2021-01-26,2021-05-18,112,1,
26294221,2021-05-18,2021-05-18,0,1,
26368837,2021-02-02,2021-05-18,105,1,
13889811,2021-03-30,2021-05-18,49,1,
58785686,2021-05-11,2021-05-18,7,1,
36743618,2021-05-11,2021-05-18,7,1,
67800320,2021-05-18,2021-05-18,0,1,
20738270,2021-05-18,2021-05-18,0,1,
48426120,2021-05-18,2021-05-18,0,1,
3224332,2021-05-18,2021-05-18,0,1,
39131261,2021-05-18,2021-05-18,0,1,
39083483,2021-05-18,2021-05-18,0,1,
16726361,2021-05-18,2021-05-18,0,1,
67123327,2021-05-18,2021-05-18,0,1,
14143004,2021-05-18,2021-05-18,0,1,
9953249,2021-05-18,2021-05-18,0,1,
41862959,2021-05-18,2021-05-18,0,1,
18314300,2021-05-18,2021-05-18,0,1,
74660057,2021-05-18,2021-05-18,0,1,
25592581,2021-05-18,2021-05-18,0,1,
3490613,2021-05-18,2021-05-18,0,1,
6900999,2021-05-25,2021-05-25,0,1,
2512762,2021-05-25,2021-05-25,0,1,
70274,2021-03-02,2021-05-25,84,1,
14054459,2021-05-25,2021-05-25,0,1,
7725109,2021-05-25,2021-05-25,0,1,
8041737,2021-05-25,2021-05-25,0,1,
5716583,2021-05-18,2021-05-25,7,1,
32664111,2021-02-09,2021-05-25,105,1,
5496913,2021-04-13,2021-05-25,42,1,
49496963,2021-04-20,2021-05-25,35,1,
31474638,2021-05-25,2021-05-25,0,1,
22524153,2021-05-25,2021-05-25,0,1,
70904732,2021-05-25,2021-05-25,0,1,
49158835,2021-05-25,2021-05-25,0,1,
18490009,2021-05-25,2021-05-25,0,1,
11348981,2021-06-01,2021-06-01,0,1,
10748498,2021-05-25,2021-06-01,7,1,
20207966,2021-06-01,2021-06-01,0,1,
12112853,2021-04-06,2021-06-01,56,1,
14348685,2021-05-11,2021-06-01,21,1,
14169006,2021-05-18,2021-06-01,14,1,
6342027,2021-05-18,2021-06-01,14,1,
14272376,2021-06-01,2021-06-01,0,1,
611655,2021-06-01,2021-06-01,0,1,
4854694,2021-06-01,2021-06-01,0,1,
27340314,2021-06-01,2021-06-01,0,1,
53460267,2021-06-01,2021-06-01,0,1,
1526749,2021-06-01,2021-06-01,0,1,
12031936,2021-06-01,2021-06-01,0,1,
12762439,2021-06-01,2021-06-01,0,1,
14942913,2021-06-01,2021-06-01,0,1,
55128822,2021-02-02,2021-06-08,126,1,
2375438,2021-02-09,2021-06-08,119,1,
41769919,2021-06-01,2021-06-08,7,1,
15793588,2021-06-01,2021-06-08,7,1,
64940907,2021-06-08,2021-06-08,0,1,
22135338,2021-06-08,2021-06-08,0,1,
17325189,2021-06-08,2021-06-08,0,1,
42848862,2021-06-08,2021-06-08,0,1,
21061035,2021-06-08,2021-06-08,0,1,
52400178,2021-06-08,2021-06-08,0,1,
22004000,2021-06-08,2021-06-08,0,1,
6385978,2021-06-08,2021-06-08,0,1,
19755960,2021-06-08,2021-06-08,0,1,
16749003,2020-11-17,2021-06-15,210,1,
8159699,2021-06-15,2021-06-15,0,1,
6751943,2021-06-15,2021-06-15,0,1,
26352322,2021-04-06,2021-06-15,70,1,
84401539,2021-06-01,2021-06-15,14,1,
9577559,2021-06-15,2021-06-15,0,1,
35231495,2021-06-15,2021-06-15,0,1,
6968565,2021-06-15,2021-06-15,0,1,
20869671,2021-06-15,2021-06-15,0,1,
23192374,2021-06-15,2021-06-15,0,1,
74188749,2021-06-15,2021-06-15,0,1,
39826655,2021-06-15,2021-06-15,0,1,
21274058,2021-06-15,2021-06-15,0,1,
83320351,2021-06-15,2021-06-15,0,1,
10274579,2021-06-15,2021-06-15,0,1,
77583137,2021-06-15,2021-06-15,0,1,
79796679,2021-06-15,2021-06-15,0,1,
35568518,2021-06-15,2021-06-15,0,1,
83674037,2021-06-15,2021-06-15,0,1,
236860,2021-06-22,2021-06-22,0,1,
42586848,2020-06-30,2021-06-22,357,1,
4661021,2020-08-25,2021-06-22,301,1,
2138022,2021-06-22,2021-06-22,0,1,
4473893,2021-06-01,2021-06-22,21,1,
11448375,2021-06-15,2021-06-22,7,1,
45044339,2021-06-22,2021-06-22,0,1,
41657774,2021-06-22,2021-06-22,0,1,
1979887,2021-06-22,2021-06-22,0,1,
12410322,2021-06-22,2021-06-22,0,1,
1794074,2021-06-22,2021-06-22,0,1,
85923718,2021-06-22,2021-06-22,0,1,
56125126,2021-06-22,2021-06-22,0,1,
85687819,2021-06-22,2021-06-22,0,1,
85117350,2021-06-22,2021-06-22,0,1,
33153131,2021-06-22,2021-06-22,0,1,
44208384,2021-06-22,2021-06-22,0,1,
19173854,2021-06-22,2021-06-22,0,1,
8100,2021-06-22,2021-06-22,0,1,
12154983,2021-06-22,2021-06-22,0,1,
1184396,2021-06-22,2021-06-22,0,1,
62267356,2021-04-13,2021-06-29,77,1,
4461127,2021-06-29,2021-06-29,0,1,
73549313,2020-11-17,2021-06-29,224,1,
72725647,2021-05-04,2021-06-29,56,1,
26322808,2021-05-04,2021-06-29,56,1,
74373653,2021-06-29,2021-06-29,0,1,
648508,2021-06-29,2021-06-29,0,1,
12873025,2021-06-29,2021-06-29,0,1,
84866154,2021-06-29,2021-06-29,0,1,
80490024,2021-06-29,2021-06-29,0,1,
8648738,2021-06-29,2021-06-29,0,1,
7034476,2021-06-29,2021-06-29,0,1,
16854044,2021-06-29,2021-06-29,0,1,
17590361,2021-06-29,2021-06-29,0,1,
1618862,2021-05-11,2021-07-06,56,1,
4244169,2021-06-08,2021-07-06,28,1,
19145015,2021-07-06,2021-07-06,0,1,
66143562,2021-07-06,2021-07-06,0,1,
1447600,2021-01-12,2021-07-06,175,1,
7305591,2021-05-25,2021-07-06,42,1,
63689042,2021-06-15,2021-07-06,21,1,
1578857,2021-06-22,2021-07-06,14,1,
19891326,2021-06-22,2021-07-06,14,1,
3925641,2021-07-06,2021-07-06,0,1,
631426,2021-07-06,2021-07-06,0,1,
24932994,2021-07-06,2021-07-06,0,1,
32529016,2021-07-06,2021-07-06,0,1,
25913493,2021-07-06,2021-07-06,0,1,
11051356,2021-07-06,2021-07-06,0,1,
24364830,2021-07-06,2021-07-06,0,1,
8765933,2021-07-06,2021-07-06,0,1,
1159111,2021-07-06,2021-07-06,0,1,
77056,2021-07-13,2021-07-13,0,1,
56383189,2021-07-13,2021-07-13,0,1,
6514690,2021-05-25,2021-07-13,49,1,
59730285,2021-07-06,2021-07-13,7,1,
39654543,2021-07-06,2021-07-13,7,1,
2828200,2021-07-13,2021-07-13,0,1,
19323465,2021-07-13,2021-07-13,0,1,
1701130,2021-07-13,2021-07-13,0,1,
24785652,2021-07-13,2021-07-13,0,1,
51813538,2021-07-13,2021-07-13,0,1,
25769408,2021-07-13,2021-07-13,0,1,
29518137,2021-07-13,2021-07-13,0,1,
1542663,2021-07-13,2021-07-13,0,1,
18314565,2021-07-13,2021-07-13,0,1,
19349042,2021-07-13,2021-07-13,0,1,
24193723,2021-07-13,2021-07-13,0,1,
35496082,2021-07-13,2021-07-13,0,1,
2037785,2021-07-13,2021-07-13,0,1,
2358483,2018-06-12,2021-07-20,1134,1,
41419288,2021-07-20,2021-07-20,0,1,
4053170,2021-07-06,2021-07-20,14,1,
70544002,2021-06-29,2021-07-20,21,1,
14967659,2021-07-20,2021-07-20,0,1,
83957636,2021-06-01,2021-07-20,49,1,
3661031,2021-06-22,2021-07-20,28,1,
55656,2021-07-13,2021-07-20,7,1,
2056850,2021-07-20,2021-07-20,0,1,
45482337,2021-07-20,2021-07-20,0,1,
1871782,2021-07-20,2021-07-20,0,1,
1295070,2021-07-20,2021-07-20,0,1,
619106,2021-07-20,2021-07-20,0,1,
1135952,2021-07-20,2021-07-20,0,1,
61467751,2021-07-20,2021-07-20,0,1,
2566844,2021-07-20,2021-07-20,0,1,
44793684,2021-07-20,2021-07-20,0,1,
83900801,2021-07-20,2021-07-20,0,1,
8717652,2021-07-20,2021-07-20,0,1,
415304,2021-07-20,2021-07-20,0,1,
7033953,2021-07-27,2021-07-27,0,1,
64650227,2021-07-27,2021-07-27,0,1,
7021552,2021-03-23,2021-07-27,126,1,
18423941,2021-05-18,2021-07-27,70,1,
19412334,2021-07-27,2021-07-27,0,1,
10976353,2021-07-27,2021-07-27,0,1,
47183399,2021-07-27,2021-07-27,0,1,
38631399,2021-07-27,2021-07-27,0,1,
48337825,2021-07-27,2021-07-27,0,1,
18346229,2021-07-27,2021-07-27,0,1,
45095891,2021-07-27,2021-07-27,0,1,
44194839,2021-08-03,2021-08-03,0,1,
8529270,2021-05-11,2021-08-03,84,1,
1738501,2021-06-01,2021-08-03,63,1,
31857876,2021-06-01,2021-08-03,63,1,
18577894,2021-07-06,2021-08-03,28,1,
3430078,2021-07-06,2021-08-03,28,1,
20485662,2021-07-13,2021-08-03,21,1,
5475253,2021-07-27,2021-08-03,7,1,
22891797,2021-08-03,2021-08-03,0,1,
22577918,2021-08-03,2021-08-03,0,1,
49101362,2021-08-03,2021-08-03,0,1,
17195501,2021-08-03,2021-08-03,0,1,
46451619,2021-08-03,2021-08-03,0,1,
15276450,2021-08-03,2021-08-03,0,1,
4457071,2021-08-03,2021-08-03,0,1,
17823921,2021-08-03,2021-08-03,0,1,
46528377,2021-08-03,2021-08-03,0,1,
66990093,2021-08-03,2021-08-03,0,1,
11838381,2021-08-03,2021-08-03,0,1,
52691186,2021-08-03,2021-08-03,0,1,
87663627,2021-08-03,2021-08-03,0,1,
72198975,2021-07-27,2021-08-10,14,1,
18248258,2021-08-10,2021-08-10,0,1,
29492234,2021-08-10,2021-08-10,0,1,
15104741,2021-08-10,2021-08-10,0,1,
58844780,2021-08-10,2021-08-10,0,1,
35287700,2021-08-10,2021-08-10,0,1,
16737404,2021-08-10,2021-08-10,0,1,
10944715,2021-08-10,2021-08-10,0,1,
29985048,2021-08-10,2021-08-10,0,1,
2522314,2021-08-10,2021-08-10,0,1,
89279,2021-08-10,2021-08-10,0,1,
8684917,2021-08-10,2021-08-10,0,1,
38712452,2021-08-10,2021-08-10,0,1,
1704637,2021-08-10,2021-08-10,0,1,
595774,2021-05-18,2021-08-17,91,1,
26490000,2021-08-10,2021-08-17,7,1,
2327022,2021-08-03,2021-08-17,14,1,
2879344,2021-08-03,2021-08-17,14,1,
7258463,2021-08-10,2021-08-17,7,1,
34172442,2021-08-17,2021-08-17,0,1,
24317671,2021-08-17,2021-08-17,0,1,
45640029,2021-08-17,2021-08-17,0,1,
44236859,2021-08-17,2021-08-17,0,1,
57069624,2021-08-17,2021-08-17,0,1,
43677033,2021-08-17,2021-08-17,0,1,
88504263,2021-08-17,2021-08-17,0,1,
31592578,2021-08-17,2021-08-17,0,1,
4405183,2021-08-17,2021-08-17,0,1,
2686038,2021-08-17,2021-08-17,0,1,
1297369,2021-08-17,2021-08-17,0,1,
1117597,2020-03-03,2021-08-24,539,1,
8487569,2021-08-24,2021-08-24,0,1,
1009397,2021-08-24,2021-08-24,0,1,
14278376,2021-06-22,2021-08-24,63,1,
75458630,2021-08-24,2021-08-24,0,1,
39926682,2021-07-06,2021-08-24,49,1,
48736656,2021-07-20,2021-08-24,35,1,
6274098,2021-08-17,2021-08-24,7,1,
88501368,2021-08-24,2021-08-24,0,1,
28188542,2021-08-24,2021-08-24,0,1,
6951980,2021-08-24,2021-08-24,0,1,
50558798,2021-08-24,2021-08-24,0,1,
17578413,2021-08-24,2021-08-24,0,1,
62172029,2021-06-22,2021-08-31,70,1,
33080326,2021-08-31,2021-08-31,0,1,
62049738,2021-08-31,2021-08-31,0,1,
60941934,2021-08-31,2021-08-31,0,1,
69668140,2021-08-31,2021-08-31,0,1,
18687459,2021-08-31,2021-08-31,0,1,
19736733,2021-08-31,2021-08-31,0,1,
111569,2021-06-22,2021-09-07,77,1,
7823843,2021-09-07,2021-09-07,0,1,
20148872,2021-04-27,2021-09-07,133,1,
10010084,2021-06-01,2021-09-07,98,1,
7090372,2021-08-31,2021-09-07,7,1,
67623231,2021-09-07,2021-09-07,0,1,
3003982,2021-09-07,2021-09-07,0,1,
18707601,2021-09-07,2021-09-07,0,1,
7910267,2021-09-07,2021-09-07,0,1,
6958772,2021-09-07,2021-09-07,0,1,
5911558,2021-09-07,2021-09-07,0,1,
20964550,2021-09-07,2021-09-07,0,1,
851363,2021-09-07,2021-09-07,0,1,
